date,day_of_week,temperature,weather,season,event,is_weekend,holiday,menu_item,historical_sales,price,promotion,actual_sales
2024-06-25,Tuesday,34.1,Rainy,Monsoon,None,0,0,Coffee,131,40,0,131
2024-06-26,Wednesday,32.0,Sunny,Winter,None,0,0,Biryani,123,220,0,123
2024-06-26,Wednesday,32.0,Sunny,Winter,None,0,0,Fried_Rice,71,180,0,71
2024-06-26,Wednesday,32.0,Sunny,Winter,None,0,0,Noodles,68,160,0,68
2024-06-26,Wednesday,32.0,Sunny,Winter,None,0,0,Paneer_Curry,52,200,0,52
2024-06-26,Wednesday,32.0,Sunny,Winter,None,0,0,Chicken_Curry,78,240,0,78
2024-06-26,Wednesday,32.0,Sunny,Winter,None,0,0,Soup,33,120,0,33
2024-06-26,Wednesday,32.0,Sunny,Winter,None,0,0,Parotta,56,100,0,56
2024-06-26,Wednesday,32.0,Sunny,Winter,None,0,0,Idli,91,60,0,91
2024-06-26,Wednesday,32.0,Sunny,Winter,None,0,0,Dosa,73,80,0,73
2024-06-26,Wednesday,32.0,Sunny,Winter,None,0,0,Samosa,139,30,0,139
2024-06-26,Wednesday,32.0,Sunny,Winter,None,0,0,Cooldrinks,120,50,0,120
2024-06-26,Wednesday,32.0,Sunny,Winter,None,0,0,IceCream,93,90,0,93
2024-06-26,Wednesday,32.0,Sunny,Winter,None,0,0,Puri,65,70,0,65
2024-06-26,Wednesday,32.0,Sunny,Winter,None,0,0,Tea,180,20,0,180
2024-06-26,Wednesday,32.0,Sunny,Winter,None,0,0,Coffee,129,40,0,129
2024-06-27,Thursday,26.8,Sunny,Monsoon,None,0,0,Biryani,131,220,1,131
2024-06-27,Thursday,26.8,Sunny,Monsoon,None,0,0,Fried_Rice,71,180,1,71
2024-06-27,Thursday,26.8,Sunny,Monsoon,None,0,0,Noodles,73,160,1,73
2024-06-27,Thursday,26.8,Sunny,Monsoon,None,0,0,Paneer_Curry,58,200,1,58
2024-06-27,Thursday,26.8,Sunny,Monsoon,None,0,0,Chicken_Curry,90,240,1,90
2024-06-27,Thursday,26.8,Sunny,Monsoon,None,0,0,Soup,41,120,1,41
2024-06-27,Thursday,26.8,Sunny,Monsoon,None,0,0,Parotta,65,100,1,65
2024-06-27,Thursday,26.8,Sunny,Monsoon,None,0,0,Idli,128,60,1,128
2024-06-27,Thursday,26.8,Sunny,Monsoon,None,0,0,Dosa,89,80,1,89
2024-06-27,Thursday,26.8,Sunny,Monsoon,None,0,0,Samosa,161,30,1,161
2024-06-27,Thursday,26.8,Sunny,Monsoon,None,0,0,Cooldrinks,115,50,1,115
2024-06-27,Thursday,26.8,Sunny,Monsoon,None,0,0,IceCream,96,90,1,96
2024-06-27,Thursday,26.8,Sunny,Monsoon,None,0,0,Puri,92,70,1,92
2024-06-27,Thursday,26.8,Sunny,Monsoon,None,0,0,Tea,244,20,1,244
2024-06-27,Thursday,26.8,Sunny,Monsoon,None,0,0,Coffee,153,40,1,153
2024-06-28,Friday,22.8,Sunny,Winter,None,0,0,Biryani,126,220,0,126
2024-06-28,Friday,22.8,Sunny,Winter,None,0,0,Fried_Rice,71,180,0,71
2024-06-28,Friday,22.8,Sunny,Winter,None,0,0,Noodles,64,160,0,64
2024-06-28,Friday,22.8,Sunny,Winter,None,0,0,Paneer_Curry,50,200,0,50
2024-06-28,Friday,22.8,Sunny,Winter,None,0,0,Chicken_Curry,85,240,0,85
2024-06-28,Friday,22.8,Sunny,Winter,None,0,0,Soup,49,120,0,49
2024-06-28,Friday,22.8,Sunny,Winter,None,0,0,Parotta,52,100,0,52
2024-06-28,Friday,22.8,Sunny,Winter,None,0,0,Idli,101,60,0,101
2024-06-28,Friday,22.8,Sunny,Winter,None,0,0,Dosa,80,80,0,80
2024-06-28,Friday,22.8,Sunny,Winter,None,0,0,Samosa,145,30,0,145
2024-06-28,Friday,22.8,Sunny,Winter,None,0,0,Cooldrinks,103,50,0,103
2024-06-28,Friday,22.8,Sunny,Winter,None,0,0,IceCream,73,90,0,73
2024-06-28,Friday,22.8,Sunny,Winter,None,0,0,Puri,85,70,0,85
2024-06-28,Friday,22.8,Sunny,Winter,None,0,0,Tea,279,20,0,279
2024-06-28,Friday,22.8,Sunny,Winter,None,0,0,Coffee,189,40,0,189
2024-06-29,Saturday,35.5,Cloudy,Summer,None,1,0,Biryani,112,220,0,112
2024-06-29,Saturday,35.5,Cloudy,Summer,None,1,0,Fried_Rice,96,180,0,96
2024-06-29,Saturday,35.5,Cloudy,Summer,None,1,0,Noodles,70,160,0,70
2024-06-29,Saturday,35.5,Cloudy,Summer,None,1,0,Paneer_Curry,61,200,0,61
2024-06-29,Saturday,35.5,Cloudy,Summer,None,1,0,Chicken_Curry,95,240,0,95
2024-06-29,Saturday,35.5,Cloudy,Summer,None,1,0,Soup,29,120,0,29
2024-06-29,Saturday,35.5,Cloudy,Summer,None,1,0,Parotta,55,100,0,55
2024-06-29,Saturday,35.5,Cloudy,Summer,None,1,0,Idli,117,60,0,117
2024-06-29,Saturday,35.5,Cloudy,Summer,None,1,0,Dosa,77,80,0,77
2024-06-29,Saturday,35.5,Cloudy,Summer,None,1,0,Samosa,143,30,0,143
2024-06-29,Saturday,35.5,Cloudy,Summer,None,1,0,Cooldrinks,162,50,0,162
2024-06-29,Saturday,35.5,Cloudy,Summer,None,1,0,IceCream,117,90,0,117
2024-06-29,Saturday,35.5,Cloudy,Summer,None,1,0,Puri,108,70,0,108
2024-06-29,Saturday,35.5,Cloudy,Summer,None,1,0,Tea,179,20,0,179
2024-06-29,Saturday,35.5,Cloudy,Summer,None,1,0,Coffee,161,40,0,161
2024-06-30,Sunday,38.0,Sunny,Summer,None,1,0,Biryani,114,220,0,114
2024-06-30,Sunday,38.0,Sunny,Summer,None,1,0,Fried_Rice,104,180,0,104
2024-06-30,Sunday,38.0,Sunny,Summer,None,1,0,Noodles,73,160,0,73
2024-06-30,Sunday,38.0,Sunny,Summer,None,1,0,Paneer_Curry,62,200,0,62
2024-06-30,Sunday,38.0,Sunny,Summer,None,1,0,Chicken_Curry,85,240,0,85
2024-06-30,Sunday,38.0,Sunny,Summer,None,1,0,Soup,22,120,0,22
2024-06-30,Sunday,38.0,Sunny,Summer,None,1,0,Parotta,53,100,0,53
2024-06-30,Sunday,38.0,Sunny,Summer,None,1,0,Idli,112,60,0,112
2024-06-30,Sunday,38.0,Sunny,Summer,None,1,0,Dosa,96,80,0,96
2024-06-30,Sunday,38.0,Sunny,Summer,None,1,0,Samosa,108,30,0,108
2024-06-30,Sunday,38.0,Sunny,Summer,None,1,0,Cooldrinks,174,50,0,174
2024-06-30,Sunday,38.0,Sunny,Summer,None,1,0,IceCream,146,90,0,146
2024-06-30,Sunday,38.0,Sunny,Summer,None,1,0,Puri,104,70,0,104
2024-06-30,Sunday,38.0,Sunny,Summer,None,1,0,Tea,148,20,0,148
2024-06-30,Sunday,38.0,Sunny,Summer,None,1,0,Coffee,153,40,0,153
2024-07-01,Monday,28.4,Rainy,Winter,None,0,0,Biryani,107,220,0,107
2024-07-01,Monday,28.4,Rainy,Winter,None,0,0,Fried_Rice,72,180,0,72
2024-07-01,Monday,28.4,Rainy,Winter,None,0,0,Noodles,67,160,0,67
2024-07-01,Monday,28.4,Rainy,Winter,None,0,0,Paneer_Curry,53,200,0,53
2024-07-01,Monday,28.4,Rainy,Winter,None,0,0,Chicken_Curry,81,240,0,81
2024-07-01,Monday,28.4,Rainy,Winter,None,0,0,Soup,36,120,0,36
2024-07-01,Monday,28.4,Rainy,Winter,None,0,0,Parotta,62,100,0,62
2024-07-01,Monday,28.4,Rainy,Winter,None,0,0,Idli,98,60,0,98
2024-07-01,Monday,28.4,Rainy,Winter,None,0,0,Dosa,86,80,0,86
2024-07-01,Monday,28.4,Rainy,Winter,None,0,0,Samosa,127,30,0,127
2024-07-01,Monday,28.4,Rainy,Winter,None,0,0,Cooldrinks,122,50,0,122
2024-07-01,Monday,28.4,Rainy,Winter,None,0,0,IceCream,101,90,0,101
2024-07-01,Monday,28.4,Rainy,Winter,None,0,0,Puri,70,70,0,70
2024-07-01,Monday,28.4,Rainy,Winter,None,0,0,Tea,164,20,0,164
2024-07-01,Monday,28.4,Rainy,Winter,None,0,0,Coffee,140,40,0,140
2024-07-02,Tuesday,29.2,Cloudy,Winter,None,0,0,Biryani,106,220,0,106
2024-07-02,Tuesday,29.2,Cloudy,Winter,None,0,0,Fried_Rice,72,180,0,72
2024-07-02,Tuesday,29.2,Cloudy,Winter,None,0,0,Noodles,64,160,0,64
2024-07-02,Tuesday,29.2,Cloudy,Winter,None,0,0,Paneer_Curry,49,200,0,49
2024-07-02,Tuesday,29.2,Cloudy,Winter,None,0,0,Chicken_Curry,73,240,0,73
2024-07-02,Tuesday,29.2,Cloudy,Winter,None,0,0,Soup,38,120,0,38
2024-07-02,Tuesday,29.2,Cloudy,Winter,None,0,0,Parotta,54,100,0,54
2024-07-02,Tuesday,29.2,Cloudy,Winter,None,0,0,Idli,97,60,0,97
2024-07-02,Tuesday,29.2,Cloudy,Winter,None,0,0,Dosa,93,80,0,93
2024-07-02,Tuesday,29.2,Cloudy,Winter,None,0,0,Samosa,93,30,0,93
2024-07-02,Tuesday,29.2,Cloudy,Winter,None,0,0,Cooldrinks,99,50,0,99
2024-07-02,Tuesday,29.2,Cloudy,Winter,None,0,0,IceCream,74,90,0,74
2024-07-02,Tuesday,29.2,Cloudy,Winter,None,0,0,Puri,89,70,0,89
2024-07-02,Tuesday,29.2,Cloudy,Winter,None,0,0,Tea,172,20,0,172
2024-07-02,Tuesday,29.2,Cloudy,Winter,None,0,0,Coffee,137,40,0,137
2024-07-03,Wednesday,33.1,Sunny,Monsoon,Local_Event,0,0,Biryani,113,220,0,113
2024-07-03,Wednesday,33.1,Sunny,Monsoon,Local_Event,0,0,Fried_Rice,76,180,0,76
2024-07-03,Wednesday,33.1,Sunny,Monsoon,Local_Event,0,0,Noodles,52,160,0,52
2024-07-03,Wednesday,33.1,Sunny,Monsoon,Local_Event,0,0,Paneer_Curry,55,200,0,55
2024-07-03,Wednesday,33.1,Sunny,Monsoon,Local_Event,0,0,Chicken_Curry,83,240,0,83
2024-07-03,Wednesday,33.1,Sunny,Monsoon,Local_Event,0,0,Soup,36,120,0,36
2024-07-03,Wednesday,33.1,Sunny,Monsoon,Local_Event,0,0,Parotta,39,100,0,39
2024-07-03,Wednesday,33.1,Sunny,Monsoon,Local_Event,0,0,Idli,94,60,0,94
2024-07-03,Wednesday,33.1,Sunny,Monsoon,Local_Event,0,0,Dosa,88,80,0,88
2024-07-03,Wednesday,33.1,Sunny,Monsoon,Local_Event,0,0,Samosa,88,30,0,88
2024-07-03,Wednesday,33.1,Sunny,Monsoon,Local_Event,0,0,Cooldrinks,90,50,0,90
2024-07-03,Wednesday,33.1,Sunny,Monsoon,Local_Event,0,0,IceCream,80,90,0,80
2024-07-03,Wednesday,33.1,Sunny,Monsoon,Local_Event,0,0,Puri,87,70,0,87
2024-07-03,Wednesday,33.1,Sunny,Monsoon,Local_Event,0,0,Tea,154,20,0,154
2024-07-03,Wednesday,33.1,Sunny,Monsoon,Local_Event,0,0,Coffee,119,40,0,119
2024-07-04,Thursday,28.7,Sunny,Monsoon,None,0,0,Biryani,105,220,0,105
2024-07-04,Thursday,28.7,Sunny,Monsoon,None,0,0,Fried_Rice,70,180,0,70
2024-07-04,Thursday,28.7,Sunny,Monsoon,None,0,0,Noodles,55,160,0,55
2024-07-04,Thursday,28.7,Sunny,Monsoon,None,0,0,Paneer_Curry,51,200,0,51
2024-07-04,Thursday,28.7,Sunny,Monsoon,None,0,0,Chicken_Curry,87,240,0,87
2024-07-04,Thursday,28.7,Sunny,Monsoon,None,0,0,Soup,40,120,0,40
2024-07-04,Thursday,28.7,Sunny,Monsoon,None,0,0,Parotta,48,100,0,48
2024-07-04,Thursday,28.7,Sunny,Monsoon,None,0,0,Idli,92,60,0,92
2024-07-04,Thursday,28.7,Sunny,Monsoon,None,0,0,Dosa,93,80,0,93
2024-07-04,Thursday,28.7,Sunny,Monsoon,None,0,0,Samosa,94,30,0,94
2024-07-04,Thursday,28.7,Sunny,Monsoon,None,0,0,Cooldrinks,91,50,0,91
2024-07-04,Thursday,28.7,Sunny,Monsoon,None,0,0,IceCream,73,90,0,73
2024-07-04,Thursday,28.7,Sunny,Monsoon,None,0,0,Puri,93,70,0,93
2024-07-04,Thursday,28.7,Sunny,Monsoon,None,0,0,Tea,176,20,0,176
2024-07-04,Thursday,28.7,Sunny,Monsoon,None,0,0,Coffee,137,40,0,137
2024-07-05,Friday,29.3,Sunny,Monsoon,None,0,0,Biryani,104,220,0,104
2024-07-05,Friday,29.3,Sunny,Monsoon,None,0,0,Fried_Rice,72,180,0,72
2024-07-05,Friday,29.3,Sunny,Monsoon,None,0,0,Noodles,48,160,0,48
2024-07-05,Friday,29.3,Sunny,Monsoon,None,0,0,Paneer_Curry,49,200,0,49
2024-07-05,Friday,29.3,Sunny,Monsoon,None,0,0,Chicken_Curry,93,240,0,93
2024-07-05,Friday,29.3,Sunny,Monsoon,None,0,0,Soup,41,120,0,41
2024-07-05,Friday,29.3,Sunny,Monsoon,None,0,0,Parotta,53,100,0,53
2024-07-05,Friday,29.3,Sunny,Monsoon,None,0,0,Idli,90,60,0,90
2024-07-05,Friday,29.3,Sunny,Monsoon,None,0,0,Dosa,90,80,0,90
2024-07-05,Friday,29.3,Sunny,Monsoon,None,0,0,Samosa,106,30,0,106
2024-07-05,Friday,29.3,Sunny,Monsoon,None,0,0,Cooldrinks,96,50,0,96
2024-07-05,Friday,29.3,Sunny,Monsoon,None,0,0,IceCream,74,90,0,74
2024-07-05,Friday,29.3,Sunny,Monsoon,None,0,0,Puri,95,70,0,95
2024-07-05,Friday,29.3,Sunny,Monsoon,None,0,0,Tea,154,20,0,154
2024-07-05,Friday,29.3,Sunny,Monsoon,None,0,0,Coffee,135,40,0,135
2024-07-06,Saturday,23.0,Sunny,Monsoon,None,1,0,Biryani,108,220,0,108
2024-07-06,Saturday,23.0,Sunny,Monsoon,None,1,0,Fried_Rice,89,180,0,89
2024-07-06,Saturday,23.0,Sunny,Monsoon,None,1,0,Noodles,56,160,0,56
2024-07-06,Saturday,23.0,Sunny,Monsoon,None,1,0,Paneer_Curry,53,200,0,53
2024-07-06,Saturday,23.0,Sunny,Monsoon,None,1,0,Chicken_Curry,96,240,0,96
2024-07-06,Saturday,23.0,Sunny,Monsoon,None,1,0,Soup,69,120,0,69
2024-07-06,Saturday,23.0,Sunny,Monsoon,None,1,0,Parotta,50,100,0,50
2024-07-06,Saturday,23.0,Sunny,Monsoon,None,1,0,Idli,96,60,0,96
2024-07-06,Saturday,23.0,Sunny,Monsoon,None,1,0,Dosa,104,80,0,104
2024-07-06,Saturday,23.0,Sunny,Monsoon,None,1,0,Samosa,127,30,0,127
2024-07-06,Saturday,23.0,Sunny,Monsoon,None,1,0,Cooldrinks,102,50,0,102
2024-07-06,Saturday,23.0,Sunny,Monsoon,None,1,0,IceCream,71,90,0,71
2024-07-06,Saturday,23.0,Sunny,Monsoon,None,1,0,Puri,101,70,0,101
2024-07-06,Saturday,23.0,Sunny,Monsoon,None,1,0,Tea,226,20,0,226
2024-07-06,Saturday,23.0,Sunny,Monsoon,None,1,0,Coffee,211,40,0,211
2024-07-07,Sunday,32.6,Cloudy,Winter,None,1,0,Biryani,128,220,0,128
2024-07-07,Sunday,32.6,Cloudy,Winter,None,1,0,Fried_Rice,82,180,0,82
2024-07-07,Sunday,32.6,Cloudy,Winter,None,1,0,Noodles,72,160,0,72
2024-07-07,Sunday,32.6,Cloudy,Winter,None,1,0,Paneer_Curry,56,200,0,56
2024-07-07,Sunday,32.6,Cloudy,Winter,None,1,0,Chicken_Curry,82,240,0,82
2024-07-07,Sunday,32.6,Cloudy,Winter,None,1,0,Soup,55,120,0,55
2024-07-07,Sunday,32.6,Cloudy,Winter,None,1,0,Parotta,56,100,0,56
2024-07-07,Sunday,32.6,Cloudy,Winter,None,1,0,Idli,108,60,0,108
2024-07-07,Sunday,32.6,Cloudy,Winter,None,1,0,Dosa,102,80,0,102
2024-07-07,Sunday,32.6,Cloudy,Winter,None,1,0,Samosa,120,30,0,120
2024-07-07,Sunday,32.6,Cloudy,Winter,None,1,0,Cooldrinks,111,50,0,111
2024-07-07,Sunday,32.6,Cloudy,Winter,None,1,0,IceCream,75,90,0,75
2024-07-07,Sunday,32.6,Cloudy,Winter,None,1,0,Puri,97,70,0,97
2024-07-07,Sunday,32.6,Cloudy,Winter,None,1,0,Tea,210,20,0,210
2024-07-07,Sunday,32.6,Cloudy,Winter,None,1,0,Coffee,158,40,0,158
2024-07-08,Monday,29.8,Sunny,Summer,Festival,0,1,Biryani,125,220,0,125
2024-07-08,Monday,29.8,Sunny,Summer,Festival,0,1,Fried_Rice,95,180,0,95
2024-07-08,Monday,29.8,Sunny,Summer,Festival,0,1,Noodles,95,160,0,95
2024-07-08,Monday,29.8,Sunny,Summer,Festival,0,1,Paneer_Curry,71,200,0,71
2024-07-08,Monday,29.8,Sunny,Summer,Festival,0,1,Chicken_Curry,103,240,0,103
2024-07-08,Monday,29.8,Sunny,Summer,Festival,0,1,Soup,51,120,0,51
2024-07-08,Monday,29.8,Sunny,Summer,Festival,0,1,Parotta,66,100,0,66
2024-07-08,Monday,29.8,Sunny,Summer,Festival,0,1,Idli,122,60,0,122
2024-07-08,Monday,29.8,Sunny,Summer,Festival,0,1,Dosa,114,80,0,114
2024-07-08,Monday,29.8,Sunny,Summer,Festival,0,1,Samosa,130,30,0,130
2024-07-08,Monday,29.8,Sunny,Summer,Festival,0,1,Cooldrinks,118,50,0,118
2024-07-08,Monday,29.8,Sunny,Summer,Festival,0,1,IceCream,109,90,0,109
2024-07-08,Monday,29.8,Sunny,Summer,Festival,0,1,Puri,123,70,0,123
2024-07-08,Monday,29.8,Sunny,Summer,Festival,0,1,Tea,274,20,0,274
2024-07-08,Monday,29.8,Sunny,Summer,Festival,0,1,Coffee,171,40,0,171
2024-07-09,Tuesday,30.3,Sunny,Winter,None,0,0,Biryani,99,220,0,99
2024-07-09,Tuesday,30.3,Sunny,Winter,None,0,0,Fried_Rice,88,180,0,88
2024-07-09,Tuesday,30.3,Sunny,Winter,None,0,0,Noodles,81,160,0,81
2024-07-09,Tuesday,30.3,Sunny,Winter,None,0,0,Paneer_Curry,58,200,0,58
2024-07-09,Tuesday,30.3,Sunny,Winter,None,0,0,Chicken_Curry,92,240,0,92
2024-07-09,Tuesday,30.3,Sunny,Winter,None,0,0,Soup,48,120,0,48
2024-07-09,Tuesday,30.3,Sunny,Winter,None,0,0,Parotta,57,100,0,57
2024-07-09,Tuesday,30.3,Sunny,Winter,None,0,0,Idli,110,60,0,110
2024-07-09,Tuesday,30.3,Sunny,Winter,None,0,0,Dosa,98,80,0,98
2024-07-09,Tuesday,30.3,Sunny,Winter,None,0,0,Samosa,117,30,0,117
2024-07-09,Tuesday,30.3,Sunny,Winter,None,0,0,Cooldrinks,99,50,0,99
2024-07-09,Tuesday,30.3,Sunny,Winter,None,0,0,IceCream,83,90,0,83
2024-07-09,Tuesday,30.3,Sunny,Winter,None,0,0,Puri,98,70,0,98
2024-07-09,Tuesday,30.3,Sunny,Winter,None,0,0,Tea,203,20,0,203
2024-07-09,Tuesday,30.3,Sunny,Winter,None,0,0,Coffee,147,40,0,147
2024-07-10,Wednesday,30.0,Cloudy,Summer,Festival,0,1,Biryani,144,220,0,144
2024-07-10,Wednesday,30.0,Cloudy,Summer,Festival,0,1,Fried_Rice,116,180,0,116
2024-07-10,Wednesday,30.0,Cloudy,Summer,Festival,0,1,Noodles,91,160,0,91
2024-07-10,Wednesday,30.0,Cloudy,Summer,Festival,0,1,Paneer_Curry,71,200,0,71
2024-07-10,Wednesday,30.0,Cloudy,Summer,Festival,0,1,Chicken_Curry,112,240,0,112
2024-07-10,Wednesday,30.0,Cloudy,Summer,Festival,0,1,Soup,46,120,0,46
2024-07-10,Wednesday,30.0,Cloudy,Summer,Festival,0,1,Parotta,58,100,0,58
2024-07-10,Wednesday,30.0,Cloudy,Summer,Festival,0,1,Idli,127,60,0,127
2024-07-10,Wednesday,30.0,Cloudy,Summer,Festival,0,1,Dosa,110,80,0,110
2024-07-10,Wednesday,30.0,Cloudy,Summer,Festival,0,1,Samosa,137,30,0,137
2024-07-10,Wednesday,30.0,Cloudy,Summer,Festival,0,1,Cooldrinks,127,50,0,127
2024-07-10,Wednesday,30.0,Cloudy,Summer,Festival,0,1,IceCream,108,90,0,108
2024-07-10,Wednesday,30.0,Cloudy,Summer,Festival,0,1,Puri,119,70,0,119
2024-07-10,Wednesday,30.0,Cloudy,Summer,Festival,0,1,Tea,215,20,0,215
2024-07-10,Wednesday,30.0,Cloudy,Summer,Festival,0,1,Coffee,178,40,0,178
2024-07-11,Thursday,27.4,Cloudy,Summer,None,0,0,Biryani,108,220,0,108
2024-07-11,Thursday,27.4,Cloudy,Summer,None,0,0,Fried_Rice,91,180,0,91
2024-07-11,Thursday,27.4,Cloudy,Summer,None,0,0,Noodles,69,160,0,69
2024-07-11,Thursday,27.4,Cloudy,Summer,None,0,0,Paneer_Curry,58,200,0,58
2024-07-11,Thursday,27.4,Cloudy,Summer,None,0,0,Chicken_Curry,94,240,0,94
2024-07-11,Thursday,27.4,Cloudy,Summer,None,0,0,Soup,41,120,0,41
2024-07-11,Thursday,27.4,Cloudy,Summer,None,0,0,Parotta,52,100,0,52
2024-07-11,Thursday,27.4,Cloudy,Summer,None,0,0,Idli,105,60,0,105
2024-07-11,Thursday,27.4,Cloudy,Summer,None,0,0,Dosa,98,80,0,98
2024-07-11,Thursday,27.4,Cloudy,Summer,None,0,0,Samosa,113,30,0,113
2024-07-11,Thursday,27.4,Cloudy,Summer,None,0,0,Cooldrinks,109,50,0,109
2024-07-11,Thursday,27.4,Cloudy,Summer,None,0,0,IceCream,81,90,0,81
2024-07-11,Thursday,27.4,Cloudy,Summer,None,0,0,Puri,92,70,0,92
2024-07-11,Thursday,27.4,Cloudy,Summer,None,0,0,Tea,170,20,0,170
2024-07-11,Thursday,27.4,Cloudy,Summer,None,0,0,Coffee,154,40,0,154
2024-07-12,Friday,26.8,Rainy,Summer,None,0,0,Biryani,114,220,1,114
2024-07-12,Friday,26.8,Rainy,Summer,None,0,0,Fried_Rice,96,180,1,96
2024-07-12,Friday,26.8,Rainy,Summer,None,0,0,Noodles,80,160,1,80
2024-07-12,Friday,26.8,Rainy,Summer,None,0,0,Paneer_Curry,67,200,1,67
2024-07-12,Friday,26.8,Rainy,Summer,None,0,0,Chicken_Curry,97,240,1,97
2024-07-12,Friday,26.8,Rainy,Summer,None,0,0,Soup,58,120,1,58
2024-07-12,Friday,26.8,Rainy,Summer,None,0,0,Parotta,75,100,1,75
2024-07-12,Friday,26.8,Rainy,Summer,None,0,0,Idli,109,60,1,109
2024-07-12,Friday,26.8,Rainy,Summer,None,0,0,Dosa,115,80,1,115
2024-07-12,Friday,26.8,Rainy,Summer,None,0,0,Samosa,152,30,1,152
2024-07-12,Friday,26.8,Rainy,Summer,None,0,0,Cooldrinks,108,50,1,108
2024-07-12,Friday,26.8,Rainy,Summer,None,0,0,IceCream,89,90,1,89
2024-07-12,Friday,26.8,Rainy,Summer,None,0,0,Puri,99,70,1,99
2024-07-12,Friday,26.8,Rainy,Summer,None,0,0,Tea,263,20,1,263
2024-07-12,Friday,26.8,Rainy,Summer,None,0,0,Coffee,165,40,1,165
2024-07-13,Saturday,28.4,Cloudy,Monsoon,None,1,0,Biryani,130,220,0,130
2024-07-13,Saturday,28.4,Cloudy,Monsoon,None,1,0,Fried_Rice,98,180,0,98
2024-07-13,Saturday,28.4,Cloudy,Monsoon,None,1,0,Noodles,86,160,0,86
2024-07-13,Saturday,28.4,Cloudy,Monsoon,None,1,0,Paneer_Curry,69,200,0,69
2024-07-13,Saturday,28.4,Cloudy,Monsoon,None,1,0,Chicken_Curry,93,240,0,93
2024-07-13,Saturday,28.4,Cloudy,Monsoon,None,1,0,Soup,50,120,0,50
2024-07-13,Saturday,28.4,Cloudy,Monsoon,None,1,0,Parotta,75,100,0,75
2024-07-13,Saturday,28.4,Cloudy,Monsoon,None,1,0,Idli,113,60,0,113
2024-07-13,Saturday,28.4,Cloudy,Monsoon,None,1,0,Dosa,121,80,0,121
2024-07-13,Saturday,28.4,Cloudy,Monsoon,None,1,0,Samosa,143,30,0,143
2024-07-13,Saturday,28.4,Cloudy,Monsoon,None,1,0,Cooldrinks,109,50,0,109
2024-07-13,Saturday,28.4,Cloudy,Monsoon,None,1,0,IceCream,79,90,0,79
2024-07-13,Saturday,28.4,Cloudy,Monsoon,None,1,0,Puri,101,70,0,101
2024-07-13,Saturday,28.4,Cloudy,Monsoon,None,1,0,Tea,217,20,0,217
2024-07-13,Saturday,28.4,Cloudy,Monsoon,None,1,0,Coffee,178,40,0,178
2024-07-14,Sunday,26.6,Rainy,Monsoon,None,1,0,Biryani,153,220,0,153
2024-07-14,Sunday,26.6,Rainy,Monsoon,None,1,0,Fried_Rice,96,180,0,96
2024-07-14,Sunday,26.6,Rainy,Monsoon,None,1,0,Noodles,88,160,0,88
2024-07-14,Sunday,26.6,Rainy,Monsoon,None,1,0,Paneer_Curry,62,200,0,62
2024-07-14,Sunday,26.6,Rainy,Monsoon,None,1,0,Chicken_Curry,105,240,0,105
2024-07-14,Sunday,26.6,Rainy,Monsoon,None,1,0,Soup,64,120,0,64
2024-07-14,Sunday,26.6,Rainy,Monsoon,None,1,0,Parotta,90,100,0,90
2024-07-14,Sunday,26.6,Rainy,Monsoon,None,1,0,Idli,116,60,0,116
2024-07-14,Sunday,26.6,Rainy,Monsoon,None,1,0,Dosa,106,80,0,106
2024-07-14,Sunday,26.6,Rainy,Monsoon,None,1,0,Samosa,176,30,0,176
2024-07-14,Sunday,26.6,Rainy,Monsoon,None,1,0,Cooldrinks,115,50,0,115
2024-07-14,Sunday,26.6,Rainy,Monsoon,None,1,0,IceCream,75,90,0,75
2024-07-14,Sunday,26.6,Rainy,Monsoon,None,1,0,Puri,106,70,0,106
2024-07-14,Sunday,26.6,Rainy,Monsoon,None,1,0,Tea,273,20,0,273
2024-07-14,Sunday,26.6,Rainy,Monsoon,None,1,0,Coffee,152,40,0,152
2024-07-15,Monday,25.9,Sunny,Winter,None,0,0,Biryani,118,220,0,118
2024-07-15,Monday,25.9,Sunny,Winter,None,0,0,Fried_Rice,81,180,0,81
2024-07-15,Monday,25.9,Sunny,Winter,None,0,0,Noodles,62,160,0,62
2024-07-15,Monday,25.9,Sunny,Winter,None,0,0,Paneer_Curry,54,200,0,54
2024-07-15,Monday,25.9,Sunny,Winter,None,0,0,Chicken_Curry,84,240,0,84
2024-07-15,Monday,25.9,Sunny,Winter,None,0,0,Soup,45,120,0,45
2024-07-15,Monday,25.9,Sunny,Winter,None,0,0,Parotta,63,100,0,63
2024-07-15,Monday,25.9,Sunny,Winter,None,0,0,Idli,102,60,0,102
2024-07-15,Monday,25.9,Sunny,Winter,None,0,0,Dosa,86,80,0,86
2024-07-15,Monday,25.9,Sunny,Winter,None,0,0,Samosa,130,30,0,130
2024-07-15,Monday,25.9,Sunny,Winter,None,0,0,Cooldrinks,95,50,0,95
2024-07-15,Monday,25.9,Sunny,Winter,None,0,0,IceCream,57,90,0,57
2024-07-15,Monday,25.9,Sunny,Winter,None,0,0,Puri,79,70,0,79
2024-07-15,Monday,25.9,Sunny,Winter,None,0,0,Tea,212,20,0,212
2024-07-15,Monday,25.9,Sunny,Winter,None,0,0,Coffee,156,40,0,156
2024-07-16,Tuesday,20.3,Rainy,Winter,None,0,0,Biryani,101,220,0,101
2024-07-16,Tuesday,20.3,Rainy,Winter,None,0,0,Fried_Rice,67,180,0,67
