date,day_of_week,temperature,weather,season,event,is_weekend,holiday,menu_item,historical_sales,price,promotion,predicted_sales,production,actual_sales,wastage
2024-07-15,Monday,33.0,Sunny,Winter,None,0,0,Samosa,120,30,0,127,144,120,24
2024-07-15,Monday,33.0,Sunny,Winter,None,0,0,Cooldrinks,100,50,0,101,109,100,9
2024-07-15,Monday,33.0,Sunny,Winter,None,0,0,IceCream,75,90,0,75,82,75,7
2024-07-15,Monday,33.0,Sunny,Winter,None,0,0,Puri,90,70,0,91,99,90,9
2024-07-15,Monday,33.0,Sunny,Winter,None,0,0,Tea,192,20,0,178,186,192,0
2024-07-15,Monday,33.0,Sunny,Winter,None,0,0,Coffee,130,40,0,123,137,130,7
2024-07-16,Tuesday,27.4,Sunny,Monsoon,None,0,0,Biryani,105,220,0,109,120,105,15
2024-07-16,Tuesday,27.4,Sunny,Monsoon,None,0,0,Fried_Rice,73,180,0,65,70,73,0
2024-07-16,Tuesday,27.4,Sunny,Monsoon,None,0,0,Noodles,65,160,0,60,68,65,3
2024-07-16,Tuesday,27.4,Sunny,Monsoon,None,0,0,Paneer_Curry,54,200,0,51,57,54,3
2024-07-16,Tuesday,27.4,Sunny,Monsoon,None,0,0,Chicken_Curry,74,240,0,71,81,74,7
2024-07-16,Tuesday,27.4,Sunny,Monsoon,None,0,0,Soup,39,120,0,41,43,39,4
2024-07-16,Tuesday,27.4,Sunny,Monsoon,None,0,0,Parotta,46,100,0,41,46,46,0
2024-07-16,Tuesday,27.4,Sunny,Monsoon,None,0,0,Idli,101,60,0,98,111,101,10
2024-07-16,Tuesday,27.4,Sunny,Monsoon,None,0,0,Dosa,94,80,0,90,101,94,7
2024-07-16,Tuesday,27.4,Sunny,Monsoon,None,0,0,Samosa,109,30,0,105,118,109,9
2024-07-16,Tuesday,27.4,Sunny,Monsoon,None,0,0,Cooldrinks,89,50,0,82,93,89,4
2024-07-16,Tuesday,27.4,Sunny,Monsoon,None,0,0,IceCream,68,90,0,74,81,68,13
2024-07-16,Tuesday,27.4,Sunny,Monsoon,None,0,0,Puri,74,70,0,72,82,74,8
2024-07-16,Tuesday,27.4,Sunny,Monsoon,None,0,0,Tea,166,20,0,182,195,166,29
2024-07-16,Tuesday,27.4,Sunny,Monsoon,None,0,0,Coffee,131,40,0,140,149,131,18
2024-07-17,Wednesday,30.7,Rainy,Monsoon,None,0,0,Biryani,142,220,1,149,165,142,23
2024-07-17,Wednesday,30.7,Rainy,Monsoon,None,0,0,Fried_Rice,77,180,1,81,88,77,11
2024-07-17,Wednesday,30.7,Rainy,Monsoon,None,0,0,Noodles,72,160,1,68,72,72,0
2024-07-17,Wednesday,30.7,Rainy,Monsoon,None,0,0,Paneer_Curry,66,200,1,62,68,66,2
2024-07-17,Wednesday,30.7,Rainy,Monsoon,None,0,0,Chicken_Curry,86,240,1,85,94,86,8
2024-07-17,Wednesday,30.7,Rainy,Monsoon,None,0,0,Soup,57,120,1,56,62,57,5
2024-07-17,Wednesday,30.7,Rainy,Monsoon,None,0,0,Parotta,72,100,1,72,80,72,8
2024-07-17,Wednesday,30.7,Rainy,Monsoon,None,0,0,Idli,122,60,1,114,128,122,6
2024-07-17,Wednesday,30.7,Rainy,Monsoon,None,0,0,Dosa,99,80,1,95,106,99,7
2024-07-17,Wednesday,30.7,Rainy,Monsoon,None,0,0,Samosa,158,30,1,164,175,158,17
2024-07-17,Wednesday,30.7,Rainy,Monsoon,None,0,0,Cooldrinks,104,50,1,110,122,104,18
2024-07-17,Wednesday,30.7,Rainy,Monsoon,None,0,0,IceCream,71,90,1,70,77,71,6
2024-07-17,Wednesday,30.7,Rainy,Monsoon,None,0,0,Puri,100,70,1,99,110,100,10
2024-07-17,Wednesday,30.7,Rainy,Monsoon,None,0,0,Tea,227,20,1,214,224,227,0
2024-07-17,Wednesday,30.7,Rainy,Monsoon,None,0,0,Coffee,157,40,1,150,168,157,11
2024-07-18,Thursday,27.6,Rainy,Winter,Festival,0,1,Biryani,159,220,0,166,175,159,16
2024-07-18,Thursday,27.6,Rainy,Winter,Festival,0,1,Fried_Rice,88,180,0,93,100,88,12
2024-07-18,Thursday,27.6,Rainy,Winter,Festival,0,1,Noodles,95,160,0,101,107,95,12
2024-07-18,Thursday,27.6,Rainy,Winter,Festival,0,1,Paneer_Curry,71,200,0,69,74,71,3
2024-07-18,Thursday,27.6,Rainy,Winter,Festival,0,1,Chicken_Curry,95,240,0,100,105,95,10
2024-07-18,Thursday,27.6,Rainy,Winter,Festival,0,1,Soup,81,120,0,73,83,81,2
2024-07-18,Thursday,27.6,Rainy,Winter,Festival,0,1,Parotta,91,100,0,99,104,91,13
2024-07-18,Thursday,27.6,Rainy,Winter,Festival,0,1,Idli,128,60,0,135,149,128,21
2024-07-18,Thursday,27.6,Rainy,Winter,Festival,0,1,Dosa,105,80,0,108,121,105,16
2024-07-18,Thursday,27.6,Rainy,Winter,Festival,0,1,Samosa,220,30,0,237,265,220,45
2024-07-18,Thursday,27.6,Rainy,Winter,Festival,0,1,Cooldrinks,142,50,0,133,145,142,3
2024-07-18,Thursday,27.6,Rainy,Winter,Festival,0,1,IceCream,86,90,0,93,98,86,12
2024-07-18,Thursday,27.6,Rainy,Winter,Festival,0,1,Puri,112,70,0,116,127,112,15
2024-07-18,Thursday,27.6,Rainy,Winter,Festival,0,1,Tea,324,20,0,306,325,324,1
2024-07-18,Thursday,27.6,Rainy,Winter,Festival,0,1,Coffee,207,40,0,201,216,207,9
2024-07-19,Friday,32.1,Cloudy,Summer,None,0,0,Biryani,123,220,0,111,121,123,0
2024-07-19,Friday,32.1,Cloudy,Summer,None,0,0,Fried_Rice,77,180,0,77,81,77,4
2024-07-19,Friday,32.1,Cloudy,Summer,None,0,0,Noodles,83,160,0,76,84,83,1
2024-07-19,Friday,32.1,Cloudy,Summer,None,0,0,Paneer_Curry,58,200,0,62,65,58,7
2024-07-19,Friday,32.1,Cloudy,Summer,None,0,0,Chicken_Curry,95,240,0,94,101,95,6
2024-07-19,Friday,32.1,Cloudy,Summer,None,0,0,Soup,54,120,0,54,59,54,5
2024-07-19,Friday,32.1,Cloudy,Summer,None,0,0,Parotta,61,100,0,59,64,61,3
2024-07-19,Friday,32.1,Cloudy,Summer,None,0,0,Idli,111,60,0,109,123,111,12
2024-07-19,Friday,32.1,Cloudy,Summer,None,0,0,Dosa,88,80,0,82,87,88,0
2024-07-19,Friday,32.1,Cloudy,Summer,None,0,0,Samosa,162,30,0,161,180,162,18
2024-07-19,Friday,32.1,Cloudy,Summer,None,0,0,Cooldrinks,115,50,0,126,144,115,29
2024-07-19,Friday,32.1,Cloudy,Summer,None,0,0,IceCream,81,90,0,76,86,81,5
2024-07-19,Friday,32.1,Cloudy,Summer,None,0,0,Puri,97,70,0,95,108,97,11
2024-07-19,Friday,32.1,Cloudy,Summer,None,0,0,Tea,230,20,0,232,252,230,22
2024-07-19,Friday,32.1,Cloudy,Summer,None,0,0,Coffee,156,40,0,146,161,156,5
2024-07-20,Saturday,32.9,Sunny,Winter,None,1,0,Biryani,168,220,1,154,174,168,6
2024-07-20,Saturday,32.9,Sunny,Winter,None,1,0,Fried_Rice,111,180,1,103,108,111,0
2024-07-20,Saturday,32.9,Sunny,Winter,None,1,0,Noodles,84,160,1,79,83,84,0
2024-07-20,Saturday,32.9,Sunny,Winter,None,1,0,Paneer_Curry,76,200,1,77,86,76,10
2024-07-20,Saturday,32.9,Sunny,Winter,None,1,0,Chicken_Curry,96,240,1,98,108,96,12
2024-07-20,Saturday,32.9,Sunny,Winter,None,1,0,Soup,56,120,1,55,62,56,6
2024-07-20,Saturday,32.9,Sunny,Winter,None,1,0,Parotta,57,100,1,53,55,57,0
2024-07-20,Saturday,32.9,Sunny,Winter,None,1,0,Idli,128,60,1,137,155,128,27
2024-07-20,Saturday,32.9,Sunny,Winter,None,1,0,Dosa,126,80,1,115,121,126,0
2024-07-20,Saturday,32.9,Sunny,Winter,None,1,0,Samosa,207,30,1,197,220,207,13
2024-07-20,Saturday,32.9,Sunny,Winter,None,1,0,Cooldrinks,138,50,1,140,151,138,13
2024-07-20,Saturday,32.9,Sunny,Winter,None,1,0,IceCream,107,90,1,105,116,107,9
2024-07-20,Saturday,32.9,Sunny,Winter,None,1,0,Puri,113,70,1,121,137,113,24
2024-07-20,Saturday,32.9,Sunny,Winter,None,1,0,Tea,217,20,1,228,249,217,32
2024-07-20,Saturday,32.9,Sunny,Winter,None,1,0,Coffee,174,40,1,163,185,174,11
2024-07-21,Sunday,30.2,Cloudy,Monsoon,Local_Event,1,0,Biryani,172,220,1,187,211,172,39
2024-07-21,Sunday,30.2,Cloudy,Monsoon,Local_Event,1,0,Fried_Rice,125,180,1,137,148,125,23
2024-07-21,Sunday,30.2,Cloudy,Monsoon,Local_Event,1,0,Noodles,95,160,1,90,99,95,4
2024-07-21,Sunday,30.2,Cloudy,Monsoon,Local_Event,1,0,Paneer_Curry,82,200,1,87,97,82,15
2024-07-21,Sunday,30.2,Cloudy,Monsoon,Local_Event,1,0,Chicken_Curry,104,240,1,101,113,104,9
2024-07-21,Sunday,30.2,Cloudy,Monsoon,Local_Event,1,0,Soup,55,120,1,59,62,55,7
2024-07-21,Sunday,30.2,Cloudy,Monsoon,Local_Event,1,0,Parotta,67,100,1,69,73,67,6
2024-07-21,Sunday,30.2,Cloudy,Monsoon,Local_Event,1,0,Idli,133,60,1,123,140,133,7
2024-07-21,Sunday,30.2,Cloudy,Monsoon,Local_Event,1,0,Dosa,120,80,1,108,123,120,3
2024-07-21,Sunday,30.2,Cloudy,Monsoon,Local_Event,1,0,Samosa,195,30,1,202,217,195,22
2024-07-21,Sunday,30.2,Cloudy,Monsoon,Local_Event,1,0,Cooldrinks,160,50,1,168,185,160,25
2024-07-21,Sunday,30.2,Cloudy,Monsoon,Local_Event,1,0,IceCream,109,90,1,113,128,109,19
2024-07-21,Sunday,30.2,Cloudy,Monsoon,Local_Event,1,0,Puri,110,70,1,101,111,110,1
2024-07-21,Sunday,30.2,Cloudy,Monsoon,Local_Event,1,0,Tea,248,20,1,226,252,248,4
2024-07-21,Sunday,30.2,Cloudy,Monsoon,Local_Event,1,0,Coffee,182,40,1,170,188,182,6
2024-07-22,Monday,32.0,Cloudy,Winter,None,0,0,Biryani,135,220,0,135,143,135,8
2024-07-22,Monday,32.0,Cloudy,Winter,None,0,0,Fried_Rice,78,180,0,71,81,78,3
2024-07-22,Monday,32.0,Cloudy,Winter,None,0,0,Noodles,79,160,0,81,92,79,13
2024-07-22,Monday,32.0,Cloudy,Winter,None,0,0,Paneer_Curry,57,200,0,57,63,57,6
2024-07-22,Monday,32.0,Cloudy,Winter,None,0,0,Chicken_Curry,95,240,0,103,110,95,15
2024-07-22,Monday,32.0,Cloudy,Winter,None,0,0,Soup,45,120,0,44,50,45,5
2024-07-22,Monday,32.0,Cloudy,Winter,None,0,0,Parotta,55,100,0,57,60,55,5
2024-07-22,Monday,32.0,Cloudy,Winter,None,0,0,Idli,110,60,0,109,120,110,10
2024-07-22,Monday,32.0,Cloudy,Winter,None,0,0,Dosa,106,80,0,98,107,106,1
2024-07-22,Monday,32.0,Cloudy,Winter,None,0,0,Samosa,158,30,0,167,191,158,33
2024-07-22,Monday,32.0,Cloudy,Winter,None,0,0,Cooldrinks,113,50,0,115,123,113,10
2024-07-22,Monday,32.0,Cloudy,Winter,None,0,0,IceCream,97,90,0,105,117,97,20
2024-07-22,Monday,32.0,Cloudy,Winter,None,0,0,Puri,95,70,0,92,103,95,8
2024-07-22,Monday,32.0,Cloudy,Winter,None,0,0,Tea,198,20,0,194,206,198,8
2024-07-22,Monday,32.0,Cloudy,Winter,None,0,0,Coffee,151,40,0,136,144,151,0
2024-07-23,Tuesday,34.4,Rainy,Summer,None,0,0,Biryani,120,220,0,114,123,120,3
2024-07-23,Tuesday,34.4,Rainy,Summer,None,0,0,Fried_Rice,71,180,0,67,75,71,4
2024-07-23,Tuesday,34.4,Rainy,Summer,None,0,0,Noodles,66,160,0,60,66,66,0
2024-07-23,Tuesday,34.4,Rainy,Summer,None,0,0,Paneer_Curry,49,200,0,49,53,49,4
2024-07-23,Tuesday,34.4,Rainy,Summer,None,0,0,Chicken_Curry,78,240,0,85,97,78,19
2024-07-23,Tuesday,34.4,Rainy,Summer,None,0,0,Soup,34,120,0,30,33,34,0
2024-07-23,Tuesday,34.4,Rainy,Summer,None,0,0,Parotta,63,100,0,66,70,63,7
2024-07-23,Tuesday,34.4,Rainy,Summer,None,0,0,Idli,104,60,0,101,110,104,6
2024-07-23,Tuesday,34.4,Rainy,Summer,None,0,0,Dosa,72,80,0,71,80,72,8
2024-07-23,Tuesday,34.4,Rainy,Summer,None,0,0,Samosa,164,30,0,170,191,164,27
2024-07-23,Tuesday,34.4,Rainy,Summer,None,0,0,Cooldrinks,141,50,0,147,161,141,20
2024-07-23,Tuesday,34.4,Rainy,Summer,None,0,0,IceCream,118,90,0,128,141,118,23
2024-07-23,Tuesday,34.4,Rainy,Summer,None,0,0,Puri,75,70,0,67,70,75,0
2024-07-23,Tuesday,34.4,Rainy,Summer,None,0,0,Tea,194,20,0,212,229,194,35
2024-07-23,Tuesday,34.4,Rainy,Summer,None,0,0,Coffee,138,40,0,135,150,138,12
2024-07-24,Wednesday,18.9,Rainy,Monsoon,None,0,0,Biryani,123,220,0,132,150,123,27
2024-07-24,Wednesday,18.9,Rainy,Monsoon,None,0,0,Fried_Rice,80,180,0,79,88,80,8
2024-07-24,Wednesday,18.9,Rainy,Monsoon,None,0,0,Noodles,64,160,0,60,65,64,1
2024-07-24,Wednesday,18.9,Rainy,Monsoon,None,0,0,Paneer_Curry,54,200,0,52,56,54,2
2024-07-24,Wednesday,18.9,Rainy,Monsoon,None,0,0,Chicken_Curry,80,240,0,85,95,80,15
2024-07-24,Wednesday,18.9,Rainy,Monsoon,None,0,0,Soup,55,120,0,56,61,55,6
2024-07-24,Wednesday,18.9,Rainy,Monsoon,None,0,0,Parotta,62,100,0,57,61,62,0
2024-07-24,Wednesday,18.9,Rainy,Monsoon,None,0,0,Idli,102,60,0,111,125,102,23
2024-07-24,Wednesday,18.9,Rainy,Monsoon,None,0,0,Dosa,85,80,0,92,98,85,13
2024-07-24,Wednesday,18.9,Rainy,Monsoon,None,0,0,Samosa,159,30,0,154,174,159,15
2024-07-24,Wednesday,18.9,Rainy,Monsoon,None,0,0,Cooldrinks,129,50,0,138,145,129,16
2024-07-24,Wednesday,18.9,Rainy,Monsoon,None,0,0,IceCream,77,90,0,75,84,77,7
2024-07-24,Wednesday,18.9,Rainy,Monsoon,None,0,0,Puri,85,70,0,81,92,85,7
2024-07-24,Wednesday,18.9,Rainy,Monsoon,None,0,0,Tea,310,20,0,320,344,310,34
2024-07-24,Wednesday,18.9,Rainy,Monsoon,None,0,0,Coffee,164,40,0,158,179,164,15
2024-07-25,Thursday,27.0,Cloudy,Monsoon,None,0,0,Biryani,120,220,0,123,134,120,14
2024-07-25,Thursday,27.0,Cloudy,Monsoon,None,0,0,Fried_Rice,66,180,0,63,69,66,3
2024-07-25,Thursday,27.0,Cloudy,Monsoon,None,0,0,Noodles,65,160,0,66,71,65,6
2024-07-25,Thursday,27.0,Cloudy,Monsoon,None,0,0,Paneer_Curry,48,200,0,44,47,48,0
2024-07-25,Thursday,27.0,Cloudy,Monsoon,None,0,0,Chicken_Curry,71,240,0,66,73,71,2
2024-07-25,Thursday,27.0,Cloudy,Monsoon,None,0,0,Soup,36,120,0,34,36,36,0
2024-07-25,Thursday,27.0,Cloudy,Monsoon,None,0,0,Parotta,57,100,0,57,65,57,8
2024-07-25,Thursday,27.0,Cloudy,Monsoon,None,0,0,Idli,107,60,0,114,123,107,16
2024-07-25,Thursday,27.0,Cloudy,Monsoon,None,0,0,Dosa,92,80,0,83,92,92,0
2024-07-25,Thursday,27.0,Cloudy,Monsoon,None,0,0,Samosa,127,30,0,133,150,127,23
2024-07-25,Thursday,27.0,Cloudy,Monsoon,None,0,0,Cooldrinks,95,50,0,91,100,95,5
2024-07-25,Thursday,27.0,Cloudy,Monsoon,None,0,0,IceCream,79,90,0,83,95,79,16
2024-07-25,Thursday,27.0,Cloudy,Monsoon,None,0,0,Puri,84,70,0,75,82,84,0
2024-07-25,Thursday,27.0,Cloudy,Monsoon,None,0,0,Tea,217,20,0,234,269,217,52
2024-07-25,Thursday,27.0,Cloudy,Monsoon,None,0,0,Coffee,144,40,0,134,141,144,0
2024-07-26,Friday,33.1,Sunny,Winter,None,0,0,Biryani,104,220,0,102,111,104,7
2024-07-26,Friday,33.1,Sunny,Winter,None,0,0,Fried_Rice,68,180,0,71,81,68,13
2024-07-26,Friday,33.1,Sunny,Winter,None,0,0,Noodles,60,160,0,58,63,60,3
2024-07-26,Friday,33.1,Sunny,Winter,None,0,0,Paneer_Curry,51,200,0,48,52,51,1
2024-07-26,Friday,33.1,Sunny,Winter,None,0,0,Chicken_Curry,75,240,0,79,87,75,12
2024-07-26,Friday,33.1,Sunny,Winter,None,0,0,Soup,37,120,0,34,37,37,0
2024-07-26,Friday,33.1,Sunny,Winter,None,0,0,Parotta,47,100,0,47,53,47,6
2024-07-26,Friday,33.1,Sunny,Winter,None,0,0,Idli,86,60,0,81,92,86,6
2024-07-26,Friday,33.1,Sunny,Winter,None,0,0,Dosa,86,80,0,80,87,86,1
2024-07-26,Friday,33.1,Sunny,Winter,None,0,0,Samosa,115,30,0,114,123,115,8
2024-07-26,Friday,33.1,Sunny,Winter,None,0,0,Cooldrinks,88,50,0,85,96,88,8
2024-07-26,Friday,33.1,Sunny,Winter,None,0,0,IceCream,84,90,0,90,102,84,18
2024-07-26,Friday,33.1,Sunny,Winter,None,0,0,Puri,83,70,0,80,91,83,8
2024-07-26,Friday,33.1,Sunny,Winter,None,0,0,Tea,185,20,0,199,214,185,29
2024-07-26,Friday,33.1,Sunny,Winter,None,0,0,Coffee,137,40,0,130,140,137,3
2024-07-27,Saturday,25.5,Cloudy,Monsoon,None,1,0,Biryani,138,220,0,141,160,138,22
2024-07-27,Saturday,25.5,Cloudy,Monsoon,None,1,0,Fried_Rice,90,180,0,94,104,90,14
2024-07-27,Saturday,25.5,Cloudy,Monsoon,None,1,0,Noodles,72,160,0,68,77,72,5
2024-07-27,Saturday,25.5,Cloudy,Monsoon,None,1,0,Paneer_Curry,56,200,0,53,59,56,3
2024-07-27,Saturday,25.5,Cloudy,Monsoon,None,1,0,Chicken_Curry,86,240,0,78,83,86,0
2024-07-27,Saturday,25.5,Cloudy,Monsoon,None,1,0,Soup,44,120,0,45,48,44,4
2024-07-27,Saturday,25.5,Cloudy,Monsoon,None,1,0,Parotta,55,100,0,50,55,55,0
2024-07-27,Saturday,25.5,Cloudy,Monsoon,None,1,0,Idli,108,60,0,102,116,108,8
2024-07-27,Saturday,25.5,Cloudy,Monsoon,None,1,0,Dosa,95,80,0,94,100,95,5
2024-07-27,Saturday,25.5,Cloudy,Monsoon,None,1,0,Samosa,116,30,0,111,125,116,9
2024-07-27,Saturday,25.5,Cloudy,Monsoon,None,1,0,Cooldrinks,109,50,0,104,113,109,4
2024-07-27,Saturday,25.5,Cloudy,Monsoon,None,1,0,IceCream,81,90,0,73,81,81,0
2024-07-27,Saturday,25.5,Cloudy,Monsoon,None,1,0,Puri,90,70,0,92,99,90,9
2024-07-27,Saturday,25.5,Cloudy,Monsoon,None,1,0,Tea,184,20,0,201,220,184,36
2024-07-27,Saturday,25.5,Cloudy,Monsoon,None,1,0,Coffee,142,40,0,150,168,142,26
2024-07-28,Sunday,28.8,Sunny,Winter,None,1,0,Biryani,131,220,0,129,140,131,9
2024-07-28,Sunday,28.8,Sunny,Winter,None,1,0,Fried_Rice,90,180,0,91,97,90,7
2024-07-28,Sunday,28.8,Sunny,Winter,None,1,0,Noodles,79,160,0,71,81,79,2
2024-07-28,Sunday,28.8,Sunny,Winter,None,1,0,Paneer_Curry,58,200,0,53,60,58,2
2024-07-28,Sunday,28.8,Sunny,Winter,None,1,0,Chicken_Curry,78,240,0,70,79,78,1
2024-07-28,Sunday,28.8,Sunny,Winter,None,1,0,Soup,42,120,0,42,45,42,3
2024-07-28,Sunday,28.8,Sunny,Winter,None,1,0,Parotta,59,100,0,55,62,59,3
2024-07-28,Sunday,28.8,Sunny,Winter,None,1,0,Idli,101,60,0,94,102,101,1
2024-07-28,Sunday,28.8,Sunny,Winter,None,1,0,Dosa,90,80,0,96,104,90,14
2024-07-28,Sunday,28.8,Sunny,Winter,None,1,0,Samosa,119,30,0,127,138,119,19
2024-07-28,Sunday,28.8,Sunny,Winter,None,1,0,Cooldrinks,110,50,0,99,106,110,0
2024-07-28,Sunday,28.8,Sunny,Winter,None,1,0,IceCream,94,90,0,87,92,94,0
2024-07-28,Sunday,28.8,Sunny,Winter,None,1,0,Puri,98,70,0,106,119,98,21
2024-07-28,Sunday,28.8,Sunny,Winter,None,1,0,Tea,200,20,0,197,221,200,21
2024-07-28,Sunday,28.8,Sunny,Winter,None,1,0,Coffee,151,40,0,147,157,151,6
2024-07-29,Monday,27.7,Rainy,Winter,None,0,0,Biryani,128,220,0,129,136,128,8
2024-07-29,Monday,27.7,Rainy,Winter,None,0,0,Fried_Rice,71,180,0,67,71,71,0
2024-07-29,Monday,27.7,Rainy,Winter,None,0,0,Noodles,67,160,0,72,80,67,13
2024-07-29,Monday,27.7,Rainy,Winter,None,0,0,Paneer_Curry,53,200,0,51,55,53,2
2024-07-29,Monday,27.7,Rainy,Winter,None,0,0,Chicken_Curry,82,240,0,74,83,82,1
2024-07-29,Monday,27.7,Rainy,Winter,None,0,0,Soup,45,120,0,45,49,45,4
2024-07-29,Monday,27.7,Rainy,Winter,None,0,0,Parotta,61,100,0,66,71,61,10
2024-07-29,Monday,27.7,Rainy,Winter,None,0,0,Idli,86,60,0,94,102,86,16
2024-07-29,Monday,27.7,Rainy,Winter,None,0,0,Dosa,94,80,0,96,102,94,8
2024-07-29,Monday,27.7,Rainy,Winter,None,0,0,Samosa,129,30,0,127,144,129,15
2024-07-29,Monday,27.7,Rainy,Winter,None,0,0,Cooldrinks,106,50,0,115,125,106,19
2024-07-29,Monday,27.7,Rainy,Winter,None,0,0,IceCream,82,90,0,81,92,82,10
2024-07-29,Monday,27.7,Rainy,Winter,None,0,0,Puri,93,70,0,99,106,93,13
2024-07-29,Monday,27.7,Rainy,Winter,None,0,0,Tea,229,20,0,243,271,229,42
2024-07-29,Monday,27.7,Rainy,Winter,None,0,0,Coffee,144,40,0,132,147,144,3
2024-07-30,Tuesday,37.2,Sunny,Monsoon,None,0,0,Biryani,126,220,0,137,151,126,25
2024-07-30,Tuesday,37.2,Sunny,Monsoon,None,0,0,Fried_Rice,68,180,0,62,69,68,1
2024-07-30,Tuesday,37.2,Sunny,Monsoon,None,0,0,Noodles,69,160,0,62,68,69,0
2024-07-30,Tuesday,37.2,Sunny,Monsoon,None,0,0,Paneer_Curry,54,200,0,59,64,54,10
2024-07-30,Tuesday,37.2,Sunny,Monsoon,None,0,0,Chicken_Curry,71,240,0,75,82,71,11
2024-07-30,Tuesday,37.2,Sunny,Monsoon,None,0,0,Soup,25,120,0,26,29,25,4
2024-07-30,Tuesday,37.2,Sunny,Monsoon,None,0,0,Parotta,52,100,0,49,54,52,2
2024-07-30,Tuesday,37.2,Sunny,Monsoon,None,0,0,Idli,90,60,0,89,100,90,10
2024-07-30,Tuesday,37.2,Sunny,Monsoon,None,0,0,Dosa,79,80,0,85,92,79,13
2024-07-30,Tuesday,37.2,Sunny,Monsoon,None,0,0,Samosa,115,30,0,104,113,115,0
2024-07-30,Tuesday,37.2,Sunny,Monsoon,None,0,0,Cooldrinks,128,50,0,140,148,128,20
2024-07-30,Tuesday,37.2,Sunny,Monsoon,None,0,0,IceCream,93,90,0,100,113,93,20
2024-07-30,Tuesday,37.2,Sunny,Monsoon,None,0,0,Puri,79,70,0,74,78,79,0
2024-07-30,Tuesday,37.2,Sunny,Monsoon,None,0,0,Tea,143,20,0,147,154,143,11
2024-07-30,Tuesday,37.2,Sunny,Monsoon,None,0,0,Coffee,153,40,0,141,157,153,4
2024-07-31,Wednesday,31.8,Sunny,Monsoon,None,0,0,Biryani,130,220,1,131,140,130,10
2024-07-31,Wednesday,31.8,Sunny,Monsoon,None,0,0,Fried_Rice,84,180,1,88,97,84,13
2024-07-31,Wednesday,31.8,Sunny,Monsoon,None,0,0,Noodles,77,160,1,71,77,77,0
2024-07-31,Wednesday,31.8,Sunny,Monsoon,None,0,0,Paneer_Curry,62,200,1,62,70,62,8
2024-07-31,Wednesday,31.8,Sunny,Monsoon,None,0,0,Chicken_Curry,88,240,1,91,97,88,9
2024-07-31,Wednesday,31.8,Sunny,Monsoon,None,0,0,Soup,40,120,1,41,45,40,5
2024-07-31,Wednesday,31.8,Sunny,Monsoon,None,0,0,Parotta,59,100,1,64,72,59,13
2024-07-31,Wednesday,31.8,Sunny,Monsoon,None,0,0,Idli,110,60,1,120,131,110,21
2024-07-31,Wednesday,31.8,Sunny,Monsoon,None,0,0,Dosa,93,80,1,85,93,93,0
2024-07-31,Wednesday,31.8,Sunny,Monsoon,None,0,0,Samosa,128,30,1,137,148,128,20
2024-07-31,Wednesday,31.8,Sunny,Monsoon,None,0,0,Cooldrinks,106,50,1,97,111,106,5
2024-07-31,Wednesday,31.8,Sunny,Monsoon,None,0,0,IceCream,101,90,1,103,108,101,7
2024-07-31,Wednesday,31.8,Sunny,Monsoon,None,0,0,Puri,66,70,1,71,77,66,11
2024-07-31,Wednesday,31.8,Sunny,Monsoon,None,0,0,Tea,167,20,1,162,183,167,16
2024-07-31,Wednesday,31.8,Sunny,Monsoon,None,0,0,Coffee,167,40,1,177,202,167,35
2024-08-01,Thursday,36.4,Cloudy,Monsoon,None,0,0,Biryani,106,220,0,111,117,106,11
2024-08-01,Thursday,36.4,Cloudy,Monsoon,None,0,0,Fried_Rice,76,180,0,78,89,76,13
2024-08-01,Thursday,36.4,Cloudy,Monsoon,None,0,0,Noodles,74,160,0,67,76,74,2
2024-08-01,Thursday,36.4,Cloudy,Monsoon,None,0,0,Paneer_Curry,54,200,0,57,65,54,11
2024-08-01,Thursday,36.4,Cloudy,Monsoon,None,0,0,Chicken_Curry,74,240,0,74,82,74,8
2024-08-01,Thursday,36.4,Cloudy,Monsoon,None,0,0,Soup,24,120,0,22,24,24,0
2024-08-01,Thursday,36.4,Cloudy,Monsoon,None,0,0,Parotta,53,100,0,52,56,53,3
2024-08-01,Thursday,36.4,Cloudy,Monsoon,None,0,0,Idli,104,60,0,113,124,104,20
2024-08-01,Thursday,36.4,Cloudy,Monsoon,None,0,0,Dosa,69,80,0,75,80,69,11
2024-08-01,Thursday,36.4,Cloudy,Monsoon,None,0,0,Samosa,118,30,0,122,135,118,17
2024-08-01,Thursday,36.4,Cloudy,Monsoon,None,0,0,Cooldrinks,148,50,0,149,169,148,21
2024-08-01,Thursday,36.4,Cloudy,Monsoon,None,0,0,IceCream,118,90,0,126,137,118,19
2024-08-01,Thursday,36.4,Cloudy,Monsoon,None,0,0,Puri,74,70,0,70,79,74,5
2024-08-01,Thursday,36.4,Cloudy,Monsoon,None,0,0,Tea,154,20,0,146,153,154,0
2024-08-01,Thursday,36.4,Cloudy,Monsoon,None,0,0,Coffee,146,40,0,145,153,146,7
2024-08-02,Friday,26.7,Sunny,Monsoon,None,0,0,Biryani,112,220,0,104,115,112,3
2024-08-02,Friday,26.7,Sunny,Monsoon,None,0,0,Fried_Rice,74,180,0,78,82,74,8
2024-08-02,Friday,26.7,Sunny,Monsoon,None,0,0,Noodles,70,160,0,66,75,70,5
2024-08-02,Friday,26.7,Sunny,Monsoon,None,0,0,Paneer_Curry,56,200,0,57,62,56,6
